"country","sftgcode","year","nvc.start.1","wdi.pop","xxxcimr","wdi.gdpchg.s","wdi.cpi","bnn.yroff","elceleth.c","dispota4.c","cir.physint","wdi.popurb.mi","wdi.manuf.mi","wdi.servs.mi","wdi.sch2.mi","wdi.mobp100","ios.gattwto","ythbul4","bnk.unrest","bnk.strikes","nvc.dosregt","nvc.ongoing","civilwar","age","postcoldwar","ios.iccpr1","nld.any.1","pitfdem","fiw.cl","pol.durable","cou.tries5","ik1","ik2","ik3","ik4","ik5","ik6","ik7","ik8","ik9","ik10"
"Australia","AUL",1984,0,15544000,0.1615593994,2.15190295642423,38.247504887655,1,0,0,8,85.52,16.4437018834827,57.1081303693932,93.2086599989095,0,1,0.1699640288,1,0,0,0,0,83,0,0,0,1,1,83,0,2,3,5,2,3,4,3,2,4,4
"Australia","AUL",1985,0,15758000,0.1797591228,2.29114397101489,40.8250230005762,2,0,0,8,85.46,21.6025867854052,56.9982711618567,84.5848934501422,0,1,0.1684163926,0,0,0,0,0,84,0,0,0,1,1,84,0,1,3,2,2,2,1,4,4,5,5
"Australia","AUL",1986,0,16018400,0.1688804554,1.98310569124313,44.5337851744861,3,0,0,7,85.4,20.2061463512761,57.8610642675822,84.2541305901827,0,1,0.1672476036,0,1,1,0,0,85,0,0,1,1,1,85,0,2,5,4,2,2,4,2,2,2,3
"Australia","AUL",1987,0,16263900,0.169600939,1.56600748053747,48.3141450735422,4,0,0,8,85.4,18.4109633078999,60.4723018014367,86.7704255494939,0.0271081223056209,1,0.1662584201,0,0,2,0,0,86,0,0,0,1,1,86,0,3,3,5,5,4,3,2,3,3,4
"Australia","AUL",1988,0,16532200,0.1744560838,2.36109904711745,51.8081140711546,5,0,0,6,85.4,24.741279505765,61.738982885684,121.248921657588,0.190631230389495,1,0.1651602796,0,0,2,0,0,87,0,0,0,1,1,87,0,3,1,5,1,2,2,5,4,3,2
"Australia","AUL",1989,0,16814400,0.1718566078,1.99021648967932,55.7245096483964,6,0,0,7,85.4,9.23669725727191,63.2752670652391,80.6252223646592,0.560966912334359,1,0.1637000119,1,0,3,0,0,88,0,0,1,1,1,88,0,2,5,1,3,3,2,1,4,3,2
"Australia","AUL",1990,0,17065100,0.1851111111,2.03702641906296,59.7769409038239,7,0,0,7,85.4,15.0240997636754,64.0912186068868,100.57669793932,1.081736076939,1,0.1616752457,0,0,0,0,0,89,0,0,0,1,1,89,0,2,5,4,5,3,3,1,2,5,1
"Australia","AUL",1991,0,17284000,0.1588911427,-0.351255788907757,61.7033603707995,8,0,0,7,85.4,13.7412359899967,66.3025611945447,91.7590240756502,1.68262799845788,1,0.1594596155,0,0,0,0,0,90,1,1,0,1,1,90,0,4,3,4,2,5,3,4,2,2,5
"Australia","AUL",1992,0,17495000,0.1707789066,0.563593243216586,62.3117033603708,0,0,0,7,85.566,13.7981043677712,67.1923454720309,106.662832444187,2.83537202477054,1,0.1569399281,0,1,1,0,0,91,1,1,1,1,1,91,0,1,2,5,2,2,3,1,3,3,4
"Australia","AUL",1993,0,17667000,0.1489205103,2.03359123857343,63.441483198146,1,0,0,8,85.748,13.9980819889047,67.3003386867694,133.71127,3.89287946646564,1,0.1542280138,0,0,0,0,0,92,1,1,0,1,1,92,0,1,2,3,5,3,2,5,3,2,4
"Australia","AUL",1994,0,17855000,0.1459324155,2.00945819690159,64.643684820394,2,0,0,6,85.928,14.3646549293496,67.2512214174451,132.00531,6.80781081339277,1,0.1514339917,0,0,0,0,0,93,1,1,0,1,1,93,0,3,3,1,1,2,2,4,3,3,3
"Australia","AUL",1995,0,18072000,0.1456524556,1.932014662559,67.6419466975666,3,0,0,8,86.106,14.3945977737982,67.7246830998279,142.51291,12.3701779617279,1,0.1488574898,0,0,0,0,0,94,1,1,1,1,1,94,0,3,2,1,1,1,5,3,2,3,4
"Australia","AUL",1996,0,18311000,0.1518415104,1.98618954726143,69.4090382387022,0,0,0,7,86.283,13.9724274688565,67.8260815903369,147.22368,21.756867604335,1,0.1460152838,1,0,0,0,0,95,1,1,0,1,1,95,0,1,5,3,3,4,4,5,3,3,3
"Australia","AUL",1997,0,18517000,0.1526058163,1.98618362896415,69.5828505214369,1,0,0,7,86.504,13.4962863669316,68.8164247903815,151.00067,24.6613747601334,1,0.1433198381,0,0,1,0,0,96,1,1,1,1,1,96,0,3,3,2,3,2,3,1,2,5,4
"Australia","AUL",1998,0,18711000,0.1489774593,2.10513929900087,70.1767091541136,2,0,0,7,86.727,13.6388627516097,68.9671777273482,153.51929,26.1671573762439,1,0.1408593541,0,0,2,0,0,97,1,1,0,1,1,97,0,4,3,5,4,3,2,4,3,5,5
"Australia","AUL",1999,0,18926000,0.1728849992,2.23674322358371,71.2050984936269,3,0,0,7,86.947,13.0341229406306,69.831748866362,155.71402,33.188913820137,1,0.1386426008,0,0,1,0,0,98,1,1,0,1,1,98,0,1,2,1,2,3,2,4,4,5,3
"Australia","AUL",2000,0,19153000,0.1604095563,1.96890143884217,74.3916570104287,4,0,0,7,87.165,12.5996267896684,69.8539026105011,160.61861,44.456266679862,1,0.1370799416,0,0,1,0,0,99,1,1,1,1,1,99,0,1,2,2,5,2,5,5,3,3,5
"Australia","AUL",2001,0,19413000,0.1718392682,1.38721306978835,77.6506373117034,5,0,0,7,87.378,12.0742491221591,70.2077181723532,153.22304,57.1245096218519,1,0.1371891446,0,0,1,0,0,100,1,1,0,1,1,100,0,1,3,2,4,3,3,2,3,1,2
"Australia","AUL",2002,0,19651400,0.1724957555,1.96687408159977,79.9826187717266,6,0,0,7,87.541,11.530786008797,69.920217969435,152.71674,64.2670098974746,1,0.1377269945,0,0,0,0,0,101,1,1,0,1,1,101,0,3,2,2,2,1,4,2,1,4,3
"Australia","AUL",2003,0,19895400,0.1686704385,1.75465002417252,82.1987253765933,7,0,0,7,87.695,11.9093134605306,70.4501074877426,154.80818,71.903538298595,1,0.1382560484,0,0,0,0,0,102,1,1,1,1,1,102,0,3,2,5,3,5,1,4,2,2,1
"Australia","AUL",2004,0,20127400,0.1705539359,2.03914250455823,84.1251448435689,8,0,0,7,87.849,11.9385398381383,70.4315761241914,148.88518,81.5095852156253,1,0.1385296458,0,0,0,0,0,103,1,1,0,1,1,103,0,5,2,3,5,4,4,4,4,2,3
"Australia","AUL",2005,0,20394800,0.188997006,1.79384421206737,86.3702201622248,9,0,0,7,88,11.2702274253729,70.0768078528859,147.61826,89.7628623066931,1,0.1385022545,1,0,1,0,0,104,1,1,0,1,1,104,0,1,1,4,2,3,3,3,4,2,3
"Australia","AUL",2006,0,20697900,0.1995983936,1.72739594258839,89.4264194669757,10,0,0,7,88.15,10.7660396905893,69.1458774980738,126.64643,94.7014037422295,1,0.1403779406,0,0,1,0,0,105,1,1,1,1,1,105,0,5,2,4,4,1,1,1,4,1,1
"Australia","AUL",2007,0,20827600,0.1993896236,1.94140041292113,91.5121668597914,0,0,0,7,88.298,10.0987758968861,69.7171349505123,125.38581,100.064604268965,1,0.1417613636,0,0,2,0,0,106,1,1,0,1,1,106,0,1,2,5,2,3,2,1,5,3,1
"Australia","AUL",2008,0,21249200,0.1989269501,1.92292186434764,95.4953650057937,1,0,0,7,88.445,9.98553871721535,69.7603099764488,126.74231,102.194053664352,1,0.1423724087,0,0,1,0,0,107,1,1,0,1,1,107,0,5,3,3,2,2,2,2,5,5,5
"Australia","AUL",2009,0,21691700,0.2027315408,1.32012655044132,97.2334878331402,2,0,0,6,88.59,9.06219051929798,68.6535824039695,128.78038,100.739011404518,1,0.1421787965,0,0,0,0,0,108,1,1,1,1,1,108,0,5,4,1,5,2,2,3,5,2,2
"Australia","AUL",2010,0,22031800,0.2060900265,1.4009898103812,100,0,0,0,7,88.733,8.62080831583041,70.5956687830486,130.84425,100.426307443402,1,0.1413687803,0,0,0,0,0,109,1,1,0,1,1,109,0,4,3,4,1,5,5,4,5,2,4
"Australia","AUL",2011,0,22340000,0.2090702948,1.49642452138958,103.389339513326,1,0,0,7,88.875,7.9668882039036,69.0457552571944,133.04507,104.610550956231,1,0.1431878007,0,0,0,0,0,110,1,1,0,1,1,110,0,4,5,4,2,2,4,5,2,5,4
"Austria","AUS",1982,0,7574140,0.2091332407,1.4181870027118,52.3614855429159,12,0,0,8,65.446,22.1172273590652,60.4435451793211,90.92037,0,1,0.1692960361,0,0,0,0,0,64,0,0,1,1,1,36,0,2,4,5,2,1,1,4,4,5,4
"Austria","AUS",1983,0,7561910,0.2023293378,1.72426448389342,54.107940496746,0,0,0,8,65.486,22.0686166899919,61.1746100414332,92.11629,0,1,0.1704440027,0,0,0,0,0,65,0,0,0,1,1,37,0,5,1,2,2,2,1,2,2,4,5
"Austria","AUS",1984,0,7561434,0.2001931688,0.226440359040741,57.1730815116807,1,0,0,8,65.526,21.8622243142294,61.9710187752662,92.21047,0,1,0.170573434,1,0,0,0,0,66,0,0,0,1,1,38,0,4,1,4,2,5,1,4,4,4,2
"Austria","AUS",1985,0,7564985,0.2013302175,1.58072088126588,58.9967278448509,2,0,0,8,65.566,22.156698000515,62.2290868688252,94.22845,0.128856130585828,1,0.1697089947,0,0,0,0,0,67,0,0,1,1,1,39,0,3,1,4,3,5,1,1,3,2,1
"Austria","AUS",1986,0,7569794,0.1954459203,1.51703420263815,60.0002157742434,0,0,0,8,65.606,22.0590721752726,62.4864418123778,97.78402,0.251891560050505,1,0.1674811782,1,0,0,0,0,68,0,0,0,1,1,40,0,2,2,3,2,1,5,4,5,2,4
"Austria","AUS",1987,0,7574586,0.1917057903,1.16497554141317,60.8402187950828,1,0,0,8,65.646,21.3969470938133,63.0833126555424,98.86226,0.34535874875905,1,0.1642715887,0,0,2,0,0,69,0,1,0,1,1,41,0,1,5,1,2,3,5,1,4,2,1
"Austria","AUS",1988,0,7585317,0.163174859,1.81545592733971,62.0152230206615,2,0,0,6,65.686,21.5581360814547,63.4166439510313,99.7534,0.485159539713695,1,0.1604207758,0,0,2,0,0,70,0,1,0,1,1,42,0,2,3,3,5,5,3,2,2,5,1
"Austria","AUS",1989,0,7619567,0.177635099,1.97156657977986,63.605228738679,3,0,0,7,65.725,21.4314226011517,63.7528233225244,100.39111,0.664667026338091,1,0.1555089742,0,0,6,0,0,71,0,1,1,1,1,43,0,5,4,1,5,4,4,5,3,5,5
"Austria","AUS",1990,0,7677850,0.1733333333,2.08462023845057,65.6802362008719,4,0,0,7,65.765,21.5284236632876,63.5030559204172,102.49967,0.960860370161621,1,0.1504367097,1,0,3,0,0,72,0,1,0,1,1,44,0,2,2,3,2,5,3,1,2,4,3
"Austria","AUS",1991,0,7754891,0.1710615281,1.85516236866274,67.8702440766318,5,0,0,7,65.8,21.0785273459814,63.8810707264452,103.76923,1.49359918420353,1,0.1457253886,0,0,0,0,0,73,1,1,1,1,1,45,0,2,2,3,5,3,4,4,5,5,4
"Austria","AUS",1992,0,7840709,0.1814223512,1.44690176979628,70.6052539123409,6,0,0,7,65.8,20.3056573828387,64.8527771983388,105.50671,2.21173070271278,1,0.1406531242,0,0,0,0,0,74,1,1,0,1,1,46,0,1,1,1,4,4,5,4,2,5,1
"Austria","AUS",1993,0,7905633,0.1584887144,0.725816409170103,73.1652631187088,7,0,0,7,65.8,19.1670308091293,65.9558459073671,106.58837,2.80549888400697,1,0.1353316327,0,0,0,0,0,75,1,1,1,1,1,47,0,3,5,2,3,3,5,3,2,3,4
"Austria","AUS",1994,0,7936118,0.1536921151,1.54987701658557,75.3302709045626,8,0,0,7,65.8,19.0411762070208,65.6485468698064,106.65974,3.50454919078257,1,0.1306055232,0,0,0,0,0,76,1,1,1,1,1,48,0,4,2,1,3,2,1,1,1,1,1
"Austria","AUS",1995,0,7948278,0.1370999093,1.63339635863077,77.0252770001849,9,0,0,7,65.8,19.4323618272387,65.7880863799391,106.08033,4.80296973015158,1,0.1267641129,0,0,0,0,0,77,1,1,0,1,1,49,0,3,4,4,2,5,3,1,4,3,2
"Austria","AUS",1996,0,7959017,0.1350884191,1.57055529480205,78.4452821068422,10,0,0,8,65.8,19.218777657965,65.9015018755701,105.09785,7.47511812763715,1,0.1236180905,0,0,1,0,0,78,1,1,0,1,1,50,0,1,5,2,4,3,3,5,4,1,2
"Austria","AUS",1997,0,7968041,0.1324503311,1.51951007733462,79.4715984665388,0,0,0,8,65.8,19.6387014682783,65.9197762637838,104.17906,14.470701975662,1,0.1218013046,0,0,0,0,0,79,1,1,1,1,1,51,0,4,5,2,2,4,5,3,5,5,3
"Austria","AUS",1998,0,7976789,0.144200627,1.94564712843129,80.2037503125261,1,0,0,6,65.8,19.5141243597328,66.2068109551246,96.68948,28.6288600234909,1,0.1206118355,0,0,0,0,0,80,1,1,1,1,1,52,0,3,1,2,1,3,3,4,5,1,4
"Austria","AUS",1999,0,7992324,0.1311223706,1.88125697442213,80.6548237353112,2,0,0,7,65.8,19.6966823673237,66.3635760195799,97.39323,53.0778762770449,1,0.119974953,0,0,1,0,0,81,1,1,0,1,1,53,0,5,3,3,1,5,2,1,5,2,1
"Austria","AUS",2000,0,8011566,0.1495501086,1.91509499389138,82.5866563880323,0,0,0,5,65.8,20.0836106847198,66.6617518938051,97.73948,76.2693288573366,1,0.1194253592,3,0,1,0,0,82,1,1,0,1,1,54,0,2,4,2,5,5,2,2,1,1,5
"Austria","AUS",2001,0,8042293,0.1548513558,0.92596036680889,84.7863030252521,1,0,0,7,65.801,20.0170811546031,67.0520268688084,98.07884,81.2603112763124,1,0.1205523762,0,0,0,0,0,83,1,1,1,1,1,55,0,5,2,2,5,5,3,2,2,1,3
"Austria","AUS",2002,0,8081957,0.1602716469,1.3014337720964,86.3142386865571,2,0,0,7,65.806,19.4089442478346,67.9527207523496,98.51584,83.244725156467,1,0.121489546,2,0,0,0,0,84,1,1,0,1,1,56,0,2,1,4,1,4,4,3,4,2,5
"Austria","AUS",2003,0,8121423,0.1661951909,0.930547927404988,87.4842636886407,3,0,0,6,65.812,19.0702025523225,67.9916900100819,99.26863,89.3356956406293,1,0.1224489796,0,1,1,0,0,85,1,1,1,1,1,57,0,4,2,3,3,4,4,4,1,5,3
"Austria","AUS",2004,0,8171966,0.1712827988,1.60921715554382,89.2875139594966,4,0,0,7,65.818,19.0242387320677,68.0106546875423,99.46818,97.5448169734817,1,0.1230149035,0,0,0,0,0,86,1,1,0,1,1,58,0,5,3,5,3,3,3,5,4,2,3
"Austria","AUS",2005,0,8227829,0.1744011976,1.54941032632837,91.3453821151762,5,0,0,7,65.824,19.2139133063221,68.344810913339,100.35219,105.175585572507,1,0.1232993197,0,0,0,0,0,87,1,1,1,1,1,59,0,4,5,2,5,3,3,2,4,1,2
"Austria","AUS",2006,0,8268641,0.1847389558,1.91566967207638,92.669541628469,6,0,0,7,65.829,19.4683070103121,68.332302824238,100.30901,112.124675003349,1,0.1237761392,0,0,1,0,0,88,1,1,0,1,1,60,0,2,2,4,1,3,1,2,5,5,2
"Austria","AUS",2007,0,8300788,0.18474059,1.92508409283751,94.6791724310359,0,0,0,7,65.835,19.9316302028326,67.7580488212709,99.46533,119.256982795929,1,0.1240673887,0,0,2,0,0,89,1,1,1,1,1,61,0,2,4,3,4,2,5,5,1,3,5
"Austria","AUS",2008,0,8336926,0.1848947586,1.19844027624853,97.7239794982915,0,0,0,7,65.841,19.0427267270085,68.5340086170337,99.07034,129.65515158061,1,0.1238312155,0,0,0,0,0,90,1,1,0,1,1,62,0,1,1,3,4,1,3,2,2,4,5
"Austria","AUS",2009,0,8365275,0.1886470337,-1.95496659060101,98.2187682306858,1,0,0,7,65.847,17.869129189634,69.8579355354526,99.30265,136.579009953879,1,0.1231780167,0,0,2,0,0,91,1,1,1,1,1,63,0,4,3,2,5,4,1,3,3,4,4
"Austria","AUS",2010,0,8389771,0.1928508385,1.33010112231326,100,2,0,0,7,65.852,18.3178747305496,69.8158846886419,98.5481,145.692819882684,1,0.1223492971,0,0,1,0,0,92,1,1,0,1,1,64,0,5,3,4,3,5,3,3,2,2,3
"Austria","AUS",2011,0,8406187,0.1959183673,1.68356014615688,103.266938911577,3,0,0,7,65.858,18.4586420130017,69.6124550021983,97.96985,154.426038997307,1,0.1203299941,0,0,0,0,0,93,1,1,0,1,1,65,0,4,4,5,4,1,3,3,5,5,1
"Azerbaijan","AZE",1992,0,7382000,1.8401064344,-4.75394572960189,0.0384574646980079,0,1,1,4,53.132,23.9307937747076,31.5290454642418,88.52045,0,0,0.1834542036,7,0,0,0,1,1,1,0,1,1,5,0,0,4,1,2,5,5,3,1,2,1,1
"Azerbaijan","AZE",1993,0,7495000,2.0620706575,-4.80624593627916,0.472257675226703,0,1,1,3,52.824,18.8137215528782,37.7273761713521,88.03624,0,0,0.1799788416,0,0,0,0,1,2,1,0,0,0,6,0,0,3,2,4,2,4,4,4,3,4,4
"Azerbaijan","AZE",1994,0,7597000,1.887359199,-4.43846820423445,8.3222000657419,1,1,0,3,52.515,12.9178902713762,38.8031920975007,84.7638,0.00651454933390036,0,0.1773142112,0,0,0,0,1,3,1,0,1,0,6,0,1,2,2,5,5,5,3,5,1,1,3
"Azerbaijan","AZE",1995,0,7685000,1.7934430478,-3.43511280746353,42.5896612451738,2,1,0,4,52.206,12.5022858884486,39.1130752819262,82.75845,0.0772120678344048,0,0.1754024469,0,0,0,0,1,4,1,0,1,0,6,0,3,2,2,2,2,5,5,3,2,5,1
"Azerbaijan","AZE",1996,0,7763000,1.5822364047,1.14017542509924,51.0202007009572,3,1,0,3,51.896,11.5932357871779,33.3930111814586,73.51985,0.216497821713534,0,0.1738687062,0,0,1,0,1,5,1,0,0,0,5,1,4,4,1,2,1,5,5,5,5,3,1
"Azerbaijan","AZE",1997,0,7838250,1.7140800461,2.40831891575845,52.894860479999,4,1,0,3,51.588,9.06405355689737,38.319987417685,72.36546,0.504939252652036,0,0.1734900177,0,0,0,0,1,6,1,0,1,0,4,2,4,2,2,3,3,1,1,1,4,3,3
"Azerbaijan","AZE",1998,0,7913000,1.4255859083,3.16227766016838,52.4861430065446,5,1,0,4,51.278,8.68178704158406,44.6142000569894,54.3632596251447,0.814081353028257,0,0.1743981946,0,0,0,0,0,7,1,0,0,0,4,3,4,3,2,4,5,5,2,4,2,5,4
"Azerbaijan","AZE",1999,0,7982750,1.4008905266,2.72029410174709,48.0116100834169,6,1,0,5,51.185,6.29030033922612,40.1334841004992,80.5551230041307,4.59745206721326,0,0.1766388854,0,0,1,0,0,8,1,0,1,0,4,4,3,4,1,4,3,2,2,3,3,1,1
"Azerbaijan","AZE",2000,0,8048600,1.4160719826,3.33166624979152,48.8782211038948,7,1,0,4,51.386,5.63916058641487,37.523323318801,59.8155760338309,5.17878001050046,0,0.1801257551,0,0,1,0,0,9,1,0,1,0,5,5,1,5,3,3,2,5,4,4,3,4,4
"Azerbaijan","AZE",2001,0,8111200,1.5338124796,3.14642654451045,49.6344629420742,8,1,0,5,51.587,6.71605523133533,36.7187914776138,33.0171794256474,8.90740653293599,0,0.1855695275,0,0,0,0,0,10,1,1,0,0,5,6,0,3,3,4,2,4,2,1,4,4,2
"Azerbaijan","AZE",2002,0,8171950,1.5833616299,3.25576411921994,51.0099156650898,9,1,0,4,51.787,8.07900749258453,34.6498857640894,72.434351705392,9.59205620254094,0,0.1920289855,0,0,0,0,0,11,1,1,1,0,5,7,0,2,1,1,4,5,4,3,4,3,5
"Azerbaijan","AZE",2003,0,8234100,1.4823196605,3.3466401061363,52.1494082836227,0,1,0,3,51.988,9.35610815006155,33.9544894146251,72.5871003281719,12.6293746279197,0,0.1993553778,1,0,1,0,0,12,1,1,0,0,5,8,0,4,2,1,5,5,2,1,4,1,1
"Azerbaijan","AZE",2004,0,8306500,1.6027696793,3.19374388453425,55.6480758002797,1,1,0,3,52.189,8.92780431102014,33.4382028150507,57.514088635922,17.2061565053897,0,0.2066037736,0,0,0,0,0,13,1,1,1,0,5,9,0,5,4,1,3,5,4,1,3,4,2
"Azerbaijan","AZE",2005,0,8391850,1.2170658683,5.13809303146606,61.0345353745993,2,1,0,2,52.389,7.01822736696614,26.5091568762958,82.1247087457965,26.1811958290389,0,0.2125058221,3,0,0,0,0,14,1,1,1,0,5,10,0,3,4,4,4,5,5,4,3,1,5
"Azerbaijan","AZE",2006,0,8484550,1.4582329317,5.87367006223533,66.1207466558157,3,1,0,2,52.589,6.10772138091834,23.7859182714201,96.92595,38.3554264128611,0,0.2144334636,0,0,1,0,0,15,1,1,0,0,5,11,0,1,2,1,5,4,5,3,5,5,3
"Azerbaijan","AZE",2007,0,8581300,1.3395727365,5.00489760135012,77.1425665022125,4,1,0,2,52.79,4.08526894750154,24.5033627403238,96.91662,51.5272193476898,0,0.2157351774,0,0,2,0,0,16,1,1,1,0,5,12,0,4,5,1,3,2,1,1,3,3,2
"Azerbaijan","AZE",2008,0,8763400,1.3148988857,3.28213660393106,93.2099079395758,5,1,0,3,52.99,5.04344621694803,23.8067644718361,98.60539,73.7581002400517,0,0.2160107335,0,0,0,0,0,17,1,1,0,0,5,13,0,2,3,3,5,2,2,1,2,2,2
"Azerbaijan","AZE",2009,0,8947243,1.3738796415,3.06767884926113,94.5730125629417,6,1,0,3,53.19,5.99942058155315,32.2702529618956,99.35812,86.3219495171854,0,0.2142935921,0,0,2,0,0,18,1,1,1,0,5,14,0,2,4,2,2,1,1,3,1,1,4
"Azerbaijan","AZE",2010,0,9054332,1.3684907326,2.20325656804897,100,7,1,0,3,53.401,5.13461451412535,30.011266075533,98.80386,100.059320146045,0,0.2099477579,0,0,1,0,0,19,1,1,0,0,5,15,0,5,3,1,5,1,4,3,4,2,5
"Azerbaijan","AZE",2011,0,9173082,1.3541950113,0.256754176819358,107.848024006917,8,1,0,3,53.623,4.23692686140648,29.025355881867,99.52384,109.9720704266,0,0.2054042179,2,0,0,0,0,20,1,1,0,0,5,16,0,5,3,4,2,5,1,1,1,1,5
"Bahrain","BAH",1982,0,385950,0.6004411404,-2.74885749125567,79.0872060052621,11,1,1,5,86.531,12.4088123723373,46.0607084913919,70.31422,0,0,0.1979166667,0,0,0,0,0,11,0,0,0,0,5,7,0,5,1,1,2,1,1,1,3,4,1
"Bahrain","BAH",1983,0,396447,0.593386041,2.52514896818034,81.437993444915,12,1,1,5,86.742,11.9054400455711,50.6550840216463,84.11035,0,0,0.1852791878,0,0,0,0,0,12,0,0,0,0,5,8,0,1,1,4,1,2,5,4,1,1,1
"Bahrain","BAH",1984,0,407223,0.5824918781,2.23688270244467,81.7005489251881,13,1,1,4,86.95,12.4480765395563,49.8740221967781,85.50921,0,0,0.1728395062,0,0,0,0,0,13,0,0,0,0,5,9,0,2,2,3,3,3,1,5,1,5,1
"Bahrain","BAH",1985,0,419425,0.5698364192,-2.18134526186554,79.5469475351624,14,1,1,5,87.155,10.1085133468266,50.3532141786448,92.30473,0,0,0.1606714628,0,0,0,0,0,14,0,0,0,0,5,10,0,5,3,3,4,4,4,3,5,5,4
"Bahrain","BAH",1986,0,433491,0.5719165085,1.08765597958545,77.7204754707078,15,1,1,6,87.357,13.8624606113085,55.1076707880504,97.45604,0.142563513429345,0,0.1670533643,0,0,0,0,0,15,0,0,0,0,5,11,0,4,2,2,3,3,2,5,5,1,4
"Bahrain","BAH",1987,0,449006,0.566314554,3.22474912422025,76.3642518107051,16,1,1,5,87.557,16.0261798852717,54.6316602606447,94.37764,0.381286664320744,0,0.168161435,0,0,1,0,0,16,0,0,0,0,5,12,0,4,3,3,4,1,3,3,2,3,4
"Bahrain","BAH",1988,0,465254,0.5570104754,2.64575014401881,76.5959684159317,17,1,1,6,87.754,18.1544640334336,56.8011667391979,91.75475,0.620306327296488,0,0.170995671,0,0,0,0,0,17,0,0,0,0,5,13,0,3,3,5,3,2,1,1,2,3,5
"Bahrain","BAH",1989,0,481142,0.5637239165,0.603328548792648,77.7341058592505,18,1,1,5,87.949,17.2282482609596,56.3761744310335,90.45583,0.883522951644213,0,0.1673640167,0,0,0,0,0,18,0,0,0,0,5,14,0,1,5,2,1,3,4,1,1,2,2
"Bahrain","BAH",1990,0,495944,0.5568888889,2.10665548446278,78.4565164520158,19,1,1,5,88.14,16.7230965794769,53.3160724346076,86.99356,1.03781878599197,0,0.1643002028,0,0,0,0,0,19,0,0,0,0,5,15,0,1,1,2,5,3,1,4,2,3,1
"Bahrain","BAH",1991,0,509645,0.5429344151,3.35111917472436,79.0562535478963,20,1,1,6,88.329,15.8485363295231,59.2534813021325,99.51939,1.44296520126755,0,0.1656804734,0,0,0,0,0,20,1,0,0,0,5,16,0,2,5,2,2,4,2,3,4,2,1
"Bahrain","BAH",1992,0,522751,0.5582970489,2.58650275068913,78.919949662469,21,1,1,6,88.398,13.9258763994626,61.8786063591581,98.59412,1.85231592096428,0,0.1692307692,0,0,0,0,0,21,1,0,0,0,5,17,0,4,1,2,5,3,5,3,1,5,5
"Bahrain","BAH",1993,0,535711,0.5336113837,3.58747925751231,80.9236167782519,22,1,1,5,88.395,15.3514605898055,61.2036399317325,101.99584,2.12054633935088,1,0.1691729323,0,0,0,0,0,22,1,0,0,0,6,18,0,5,4,3,1,2,1,5,5,5,3
"Bahrain","BAH",1994,0,549170,0.5143929912,-0.50000099991413,81.5846906225748,23,1,1,6,88.392,16.0864334434261,61.7146838875801,105.34163,3.20774987708724,1,0.1688073394,2,0,0,0,0,23,1,0,0,0,6,19,0,4,5,3,1,2,2,3,1,2,3
"Bahrain","BAH",1995,0,563730,0.5105610989,1.98242080327564,83.7907690082171,24,1,1,4,88.388,19.0526978354882,59.1894155624819,106.23898,4.89596083231334,1,0.1645796064,4,0,0,0,0,24,1,0,0,0,6,20,0,4,5,5,3,5,4,3,3,2,1
"Bahrain","BAH",1996,0,579697,0.5033905066,2.02731482090714,83.4118442067292,25,1,1,3,88.385,24.1630468613603,72.5651667477419,104.15552,6.91395677396985,1,0.1669565217,2,0,0,0,0,25,1,0,0,0,6,21,0,5,2,1,5,2,4,4,3,3,2
"Bahrain","BAH",1997,0,597400,0.5226029369,1.75869248300839,85.440046021889,26,1,1,5,88.382,16.5750553488997,59.9384168434425,98.07399,9.79963173752929,1,0.1720067454,0,0,0,0,0,26,1,0,0,0,6,22,0,3,1,5,1,3,4,5,3,3,1
"Bahrain","BAH",1998,0,617537,0.5385878489,2.18860740322032,85.1268793193387,27,1,0,3,88.379,17.645434937419,52.9385091039511,97.58484,14.9080945757096,1,0.1718494272,0,0,0,0,0,27,1,0,0,0,6,23,0,4,4,2,2,1,4,2,5,2,1
"Bahrain","BAH",1999,0,640913,0.5011515431,2.07364432832525,84.0307958604124,0,1,0,5,88.376,29.6824254725981,74.9928072627855,96.7957,20.8246673105398,1,0.1706539075,0,0,2,0,0,28,1,0,0,0,6,24,0,3,2,2,2,4,2,3,3,4,3
"Bahrain","BAH",2000,0,668239,0.4868135278,2.30217146401288,83.4385023142846,1,1,0,3,88.372,14.2972818494329,55.244329096155,100.05736,30.7864401808335,1,0.1661442006,0,0,1,0,0,29,1,0,0,0,6,25,0,5,2,2,4,3,1,3,2,1,4
"Bahrain","BAH",2001,0,698749,0.4985298922,1.57830111655012,82.4309224886878,2,1,0,6,88.369,10.5622386754293,67.5128477080206,99.86678,42.8747661892897,1,0.1726283048,0,0,0,0,0,30,1,0,1,0,5,26,0,2,1,1,1,4,2,5,3,1,5
"Bahrain","BAH",2002,0,732541,0.5134125637,1.90109109750784,82.0224441810135,3,1,0,7,88.37,23.3735041781862,53.9247287685457,93.16437,53.1014646279184,1,0.1728971963,0,0,0,0,0,31,1,0,0,0,5,27,0,1,3,5,1,3,2,1,2,3,3
"Bahrain","BAH",2003,0,772058,0.5144978784,2.45437415129613,83.3295747655714,4,1,0,7,88.376,18.6649322140794,52.9661850115149,92.35424,57.3932269337278,1,0.1746522411,0,0,0,0,0,32,1,0,0,0,5,28,0,5,3,1,4,3,1,1,3,2,3
